COMPNOS,NatureCode,INCIDENT_TYPE_DESCRIPTION,MAIN_CRIMECODE,REPTDISTRICT,REPORTINGAREA,FROMDATE,WEAPONTYPE,Shooting,DOMESTIC,SHIFT,Year,Month,DAY_WEEK,UCRPART,X,Y,STREETNAME,XSTREETNAME,Latitude,Longitude,Latitude_Fixed,Longitude_Fixed
120563511,TRANSP,DISORDERLY,24xx,C6,256,09/08/2012 11:50:00 PM,Unarmed,No,No,Last,2012,9,Saturday,Part Two,780017.8828,2941154.74,MT VERNON ST,,(42.31776637, -71.04205955),42.31776637, -71.04205955
120564996,ARREST,DISORDERLY,24xx,C11,346,09/09/2012 06:32:00 PM,Unarmed,No,No,First,2012,9,Sunday,Part Two,774032.922,2936866.891,FOX ST,,(42.30608635, -71.06426956),42.30608635, -71.06426956
120569374,OT    ,DISORDERLY,24xx,A1,102,09/11/2012 04:32:00 PM,Unarmed,No,No,First,2012,9,Tuesday,Part Two,774622.4376,2955067.563,WINTER ST,TREMONT ST,(42.35602134, -71.06174456),42.35602134, -71.06174456
120582386,IVPER ,DISORDERLY,24xx,C6,256,09/14/2012 10:30:00 PM,Unarmed,No,No,First,2012,9,Friday,Part Two,780017.8828,2941154.74,MT VERNON ST,,(42.31776637, -71.04205955),42.31776637, -71.04205955
120577914,LMUSIC,DISORDERLY,24xx,B2,586,09/15/2012 12:31:00 AM,Unarmed,No,No,Last,2012,9,Saturday,Part Two,764112.0531,2945700.892,CHEROKEE ST,,(42.3304605, -71.10079183),42.3304605, -71.10079183
120578066,PARTY ,DISORDERLY,24xx,B2,586,09/15/2012 12:51:00 AM,Unarmed,No,No,Last,2012,9,Saturday,Part Two,764404.997,2945350.905,HILLSIDE ST,,(42.32949635, -71.09971454),42.32949635, -71.09971454
120578233,ABIP  ,DISORDERLY,24xx,E5,731,09/15/2012 02:06:00 AM,Unarmed,No,No,Last,2012,9,Saturday,Part Two,747408.6104,2927229.365,TARLETON RD,,(42.27997136, -71.16283453),42.27997136, -71.16283453
120579312,ARREST,DISORDERLY,24xx,C6,214,09/15/2012 03:38:00 PM,Unarmed,No,No,Day,2012,9,Saturday,Part Two,775919.1397,2949739.031,DORCHESTER AV,,(42.34138134, -71.05704956),42.34138134, -71.05704956
120579902,FIGHT ,DISORDERLY,24xx,A15,900,09/15/2012 08:10:00 PM,Unarmed,No,No,First,2012,9,Saturday,Part Two,776481.3945,2963479.12,MEDFORD ST,,(42.37907634, -71.05470456),42.37907634, -71.05470456
120580093,ARREST,DISORDERLY,24xx,B2,327,09/15/2012 09:56:00 PM,Firearm,No,No,First,2012,9,Saturday,Part Two,771053.2396,2939863.833,HOWARD ST,CUNNINGHAM ST,(42.31435136, -71.07522956),42.31435136, -71.07522956
120580607,PARTY ,DISORDERLY,24xx,B2,606,09/16/2012 02:30:00 AM,Unarmed,No,No,Last,2012,9,Sunday,Part Two,761321.6315,2946451.875,HUNTINGTON AV,,(42.3325566, -71.11109868),42.3325566, -71.11109868
120582257,FIGHT ,DISORDERLY,24xx,E13,0,09/16/2012 09:49:00 PM,Other,No,No,First,2012,9,Sunday,Part Two,763744.522,2943177.66,BICKFORD ST,,(42.32354135, -71.10219455),42.32354135, -71.10219455
120587924,IVPER ,DISORDERLY,24xx,D4,151,09/18/2012 09:30:00 PM,Unarmed,No,No,First,2012,9,Tuesday,Part Two,772273.0459,2951416.795,BERKELEY ST,,(42.34603634, -71.07050456),42.34603634, -71.07050456
120589405,ARREST,DISORDERLY,24xx,B2,0,09/19/2012 09:00:00 PM,Unarmed,No,No,First,2012,9,Wednesday,Part Two,772081.5836,2942445.466,LEYLAND ST,E COTTAGE ST,(42.32142135, -71.07137956),42.32142135, -71.07137956
120591465,ARREST,DISORDERLY,24xx,D4,66,09/20/2012 03:33:00 PM,Unarmed,No,No,Day,2012,9,Thursday,Part Two,764174.2331,2952762.261,SHERBORN ST,,(42.34983634, -71.10043955),42.34983634, -71.10043955
120591932,ARREST,DISORDERLY,24xx,D4,172,09/20/2012 09:40:00 PM,Unarmed,No,No,First,2012,9,Thursday,Part Two,771648.9274,2946756.281,MASSACHUSETTS AV,,(42.33325635, -71.07289955),42.33325635, -71.07289955
120595594,IVPER ,DISORDERLY,24xx,C6,256,09/21/2012 11:00:00 AM,Unarmed,No,No,Day,2012,9,Friday,Part Two,780582.2878,2941562.285,BEACH POINT PL,SOUTH POINT DR,(42.31887635, -71.03996457),42.31887635, -71.03996457
120595595,IVPER ,DISORDERLY,24xx,C6,256,09/21/2012 11:15:00 AM,Unarmed,No,No,Day,2012,9,Friday,Part Two,780283.1989,2941252.986,WESTWIND RD,BEACH POINT PL,(42.31803204, -71.0410766),42.31803204, -71.0410766
120593389,TRANSP,DISORDERLY,24xx,D14,750,09/21/2012 01:25:00 PM,Unarmed,No,No,Day,2012,9,Friday,Part Two,748016.682,2951237.259,GLENMONT RD,,(42.34584384, -71.16023417),42.34584384, -71.16023417
120594419,ARREST,DISORDERLY,24xx,D4,618,09/21/2012 08:45:00 PM,Unarmed,No,No,First,2012,9,Friday,Part Two,767225.4855,2949250.922,HUNTINGTON AV,OPERA PL,(42.34016135, -71.08921455),42.34016135, -71.08921455
120594844,ARREST,DISORDERLY,24xx,B2,586,09/22/2012 12:43:00 AM,Unarmed,No,No,Last,2012,9,Saturday,Part Two,763605.7437,2945684.262,HILLSIDE ST,,(42.33042135, -71.10266455),42.33042135, -71.10266455
120597142,PARTY ,DISORDERLY,24xx,B2,587,09/22/2012 12:47:00 AM,Unarmed,No,No,Last,2012,9,Saturday,Part Two,764575.0813,2945983.983,DELLE AV,,(42.33123135, -71.09907455),42.33123135, -71.09907455
120597266,PARTY ,DISORDERLY,24xx,B2,603,09/22/2012 01:01:00 AM,Unarmed,No,No,Last,2012,9,Saturday,Part Two,763376.84,2946064.022,CALUMET ST,,(42.33146635, -71.10350455),42.33146635, -71.10350455
120594937,IVPER ,DISORDERLY,24xx,A1,103,09/22/2012 01:24:00 AM,Unarmed,No,No,Last,2012,9,Saturday,Part Two,775062.2215,2955745.842,SCHOOL ST,,(42.35787634, -71.06010456),42.35787634, -71.06010456
120597096,ARREST,DISORDERLY,24xx,B2,605,09/23/2012 12:21:00 AM,Unarmed,No,No,Last,2012,9,Sunday,Part Two,761876.2846,2946620.133,SHEPHERD AV,,(42.33301135, -71.10904455),42.33301135, -71.10904455
120597407,ARREST,DISORDERLY,24xx,A1,0,09/23/2012 01:09:00 AM,Unarmed,No,No,Last,2012,9,Sunday,Part Two,774149.6718,2953434.321,LAGRANGE ST,,(42.35154635, -71.06352456),42.35154635, -71.06352456
120597344,DISTRB,DISORDERLY,24xx,A1,117,09/23/2012 01:09:00 AM,Unarmed,No,No,Last,2012,9,Sunday,Part Two,774149.6718,2953434.321,LAGRANGE ST,,(42.35154635, -71.06352456),42.35154635, -71.06352456
120597299,PARTY ,DISORDERLY,24xx,B2,604,09/23/2012 01:39:00 AM,Unarmed,No,No,Last,2012,9,Sunday,Part Two,763376.84,2946064.022,CALUMET ST,,(42.33146635, -71.10350455),42.33146635, -71.10350455
120601713,IVPER ,DISORDERLY,24xx,C6,256,09/23/2012 02:19:00 AM,Unarmed,No,No,Last,2012,9,Sunday,Part Two,780017.8828,2941154.74,MT VERNON ST,,(42.31776637, -71.04205955),42.31776637, -71.04205955
120598037,ARREST,DISORDERLY,24xx,A1,111,09/23/2012 10:50:00 AM,Unarmed,No,No,Day,2012,9,Sunday,Part Two,773925.1896,2953722.893,BOYLSTON ST,TAMWORTH ST,(42.35234134, -71.06434956),42.35234134, -71.06434956
120601605,SSTOP ,DISORDERLY,24xx,A7,26,09/24/2012 11:19:00 PM,Unarmed,No,No,First,2012,9,Monday,Part Two,780724.3981,2961557.422,MERIDIAN ST,,(42.37374134, -71.03903957),42.37374134, -71.03903957
120602265,TRANSP,DISORDERLY,24xx,C6,216,09/25/2012 09:00:00 AM,Unarmed,No,No,Day,2012,9,Tuesday,Part Two,777758.514,2946797.986,DORCHESTER ST,,(42.33328462, -71.05030341),42.33328462, -71.05030341
120604495,CD7   ,DISORDERLY,24xx,E18,0,09/26/2012 05:15:00 AM,Unarmed,No,No,Last,2012,9,Wednesday,Part Two,758507.1552,2925027.535,MANSUR ST,,(42.27380167, -71.12185877),42.27380167, -71.12185877
120616370,MISC  ,DISORDERLY,24xx,C6,256,09/26/2012 11:00:00 AM,Unarmed,No,No,Day,2012,9,Wednesday,Part Two,780483.7168,2941830.142,OCEAN VIEW DR,OYSTER BAY RD,(42.31961282, -71.0403237),42.31961282, -71.0403237
120606410,FIGHT ,DISORDERLY,24xx,B3,451,09/26/2012 08:07:00 PM,Unarmed,No,No,First,2012,9,Wednesday,Part Two,771673.9868,2932565.69,W TREMLETT ST,,(42.29431636, -71.07306956),42.29431636, -71.07306956
120607075,IVPER ,DISORDERLY,24xx,D4,169,09/27/2012 04:30:00 AM,Unarmed,No,No,Last,2012,9,Thursday,Part Two,771357.6081,2946716.26,ALBANY ST,,(42.33315053, -71.07397769),42.33315053, -71.07397769
120608066,ARREST,DISORDERLY,24xx,B2,590,09/27/2012 01:52:00 PM,Unarmed,No,No,Day,2012,9,Thursday,Part Two,766034.7209,2948079.052,PARKER ST,RUGGLES ST,(42.33696135, -71.09363955),42.33696135, -71.09363955
120612796,ARREST,DISORDERLY,24xx,D14,796,09/29/2012 12:35:00 PM,Other,No,No,Day,2012,9,Saturday,Part Two,755896.1988,2952960.025,HARVARD AV,COMMONWEALTH AV,(42.35048135, -71.13105954),42.35048135, -71.13105954
120613416,ARREST,DISORDERLY,24xx,C11,390,09/29/2012 06:41:00 PM,Unarmed,No,No,First,2012,9,Saturday,Part Two,775522.7791,2928097.397,ADAMS ST,GALLIVAN BL,(42.28200136, -71.05892957),42.28200136, -71.05892957
120613804,IVPREM,DISORDERLY,24xx,B2,331,09/29/2012 08:37:00 PM,Other,No,No,First,2012,9,Saturday,Part Two,772760.1686,2939124.445,COLUMBIA RD,,(42.31229893, -71.06893245),42.31229893, -71.06893245
120613737,FIGHT ,DISORDERLY,24xx,E5,735,09/29/2012 09:20:00 PM,Unarmed,No,No,First,2012,9,Saturday,Part Two,749286.9177,2928990.266,PARK ST,,(42.28478283, -71.15586746),42.28478283, -71.15586746
120613774,TRANSP,DISORDERLY,24xx,B2,326,09/29/2012 09:40:00 PM,Unarmed,No,No,First,2012,9,Saturday,Part Two,770975.9993,2939079.935,FAYSTON ST,,(42.31220135, -71.07552956),42.31220135, -71.07552956
120614232,IVPER ,DISORDERLY,24xx,B2,600,09/30/2012 12:00:00 AM,Unarmed,No,No,Last,2012,9,Sunday,Part Two,765451.1255,2948276.714,HUNTINGTON AV,RUGGLES ST,(42.33751135, -71.09579455),42.33751135, -71.09579455
120614182,ARREST,DISORDERLY,24xx,A1,93,09/30/2012 12:49:00 AM,Unarmed,No,No,Last,2012,9,Sunday,Part Two,775856.5178,2957060.42,UNION ST,,(42.36147229, -71.05714058),42.36147229, -71.05714058
120614227,ARREST,DISORDERLY,24xx,B2,604,09/30/2012 01:09:00 AM,Other,No,No,Last,2012,9,Sunday,Part Two,762940.924,2945896.185,HILLSIDE ST,SACHEM ST,(42.33101135, -71.10511955),42.33101135, -71.10511955
120616089,MISCRP,DISORDERLY,24xx,B3,908,09/30/2012 12:36:00 PM,Unarmed,No,No,Day,2012,9,Sunday,Part Two,767289.676,2932933.422,SHANDON RD,,(42.29538451, -71.08926776),42.29538451, -71.08926776
120616092,MISCRP,DISORDERLY,24xx,B3,908,09/30/2012 12:46:00 PM,Unarmed,No,No,Day,2012,9,Sunday,Part Two,766938.2656,2933050.11,FERMOY HTS AV,,(42.29570935, -71.09056455),42.29570935, -71.09056455
120616408,DISTRB,DISORDERLY,24xx,C11,332,10/01/2012 05:52:00 AM,Unarmed,No,No,Last,2012,10,Monday,Part Two,773005.405,2939456.371,COLUMBIA RD,,(42.31320635, -71.06801956),42.31320635, -71.06801956
120617931,ARREST,DISORDERLY,24xx,D4,134,10/01/2012 06:15:00 PM,Unarmed,No,No,First,2012,10,Monday,Part Two,770382.5543,2952950.705,DARTMOUTH ST,,(42.35027134, -71.07746955),42.35027134, -71.07746955
120619282,ARREST,DISORDERLY,24xx,E13,581,10/02/2012 10:27:00 AM,Unarmed,No,No,Day,2012,10,Tuesday,Part Two,763871.4114,2942934.087,CENTRE ST,CHESTNUT AV,(42.32287135, -71.10172955),42.32287135, -71.10172955
120621016,FIGHT ,DISORDERLY,24xx,B3,470,10/02/2012 11:55:00 PM,Other,No,No,Last,2012,10,Tuesday,Part Two,764332.3102,2925706.975,ITASCA ST,,(42.27559322, -71.10032375),42.27559322, -71.10032375
120622135,IVPREM,DISORDERLY,24xx,A7,21,10/03/2012 11:30:00 AM,Unarmed,No,No,Day,2012,10,Wednesday,Part Two,782736.4381,2962248.048,BROOKS ST,,(42.37560634, -71.03157957),42.37560634, -71.03157957
120623547,DISTRB,DISORDERLY,24xx,B2,321,10/04/2012 12:30:00 AM,Unarmed,No,No,Last,2012,10,Thursday,Part Two,768915.3145,2939171.46,WARREN ST,,(42.31248039, -71.0831465),42.31248039, -71.0831465
120623686,IVPER ,DISORDERLY,24xx,A1,116,10/04/2012 03:24:00 AM,Unarmed,No,No,Last,2012,10,Thursday,Part Two,774999.3043,2953794.002,ESSEX ST,,(42.35252134, -71.06037456),42.35252134, -71.06037456
120630249,IVPER ,DISORDERLY,24xx,C6,256,10/04/2012 08:15:00 PM,Unarmed,No,No,First,2012,10,Thursday,Part Two,780017.8828,2941154.74,MT VERNON ST,,(42.31776637, -71.04205955),42.31776637, -71.04205955
120625938,ARREST,DISORDERLY,24xx,D4,171,10/05/2012 12:00:00 AM,Unarmed,No,No,Last,2012,10,Friday,Part Two,771243.2964,2947577.858,HARRISON AV,,(42.33551635, -71.07438456),42.33551635, -71.07438456
120626978,IVPER ,DISORDERLY,24xx,D14,783,10/05/2012 11:40:00 AM,Unarmed,No,No,Day,2012,10,Friday,Part Two,752048.4758,2952718.757,WARREN ST,,(42.34986409, -71.14529739),42.34986409, -71.14529739
120628467,TRANSP,DISORDERLY,24xx,C6,256,10/05/2012 11:30:00 PM,Unarmed,No,No,First,2012,10,Friday,Part Two,780017.8828,2941154.74,MT VERNON ST,,(42.31776637, -71.04205955),42.31776637, -71.04205955
120651756,AOD   ,DISORDERLY,24xx,D14,751,10/06/2012 12:04:00 AM,Unarmed,No,No,Last,2012,10,Saturday,Part Two,747394.16,2951217.148,LAKE ST,,(42.34579543, -71.16253723),42.34579543, -71.16253723
120629762,HARPT ,DISORDERLY,24xx,E13,917,10/06/2012 02:08:00 PM,Unarmed,No,No,Day,2012,10,Saturday,Part Two,760203.928,2940049.542,POND ST,,(42.31500221, -71.11533908),42.31500221, -71.11533908
120361266,CD19  ,DISORDERLY,24xx,C6,0,10/07/2012 12:00:00 AM,Unarmed,No,No,Last,2012,10,Sunday,Part Two,780911.1094,2941711.705,OCEAN VIEW DR,,(42.31928149, -71.03874577),42.31928149, -71.03874577
120632821,IVPREM,DISORDERLY,24xx,C6,256,10/07/2012 02:10:00 AM,Unarmed,No,No,Last,2012,10,Sunday,Part Two,780017.8828,2941154.74,MT VERNON ST,,(42.31776637, -71.04205955),42.31776637, -71.04205955
120632921,FIGHT ,DISORDERLY,24xx,B3,426,10/08/2012 02:30:00 AM,Unarmed,No,No,Last,2012,10,Monday,Part Two,766118.3018,2923717.704,BLUE HILL AV,BABSON ST,(42.27011137, -71.09375956),42.27011137, -71.09375956
120638611,IVPER ,DISORDERLY,24xx,D4,172,10/10/2012 05:50:00 AM,Unarmed,No,No,Last,2012,10,Wednesday,Part Two,771648.9274,2946756.281,MASSACHUSETTS AV,,(42.33325635, -71.07289955),42.33325635, -71.07289955
120637630,TRANSP,DISORDERLY,24xx,D4,627,10/10/2012 09:00:00 AM,Unarmed,No,No,Day,2012,10,Wednesday,Part Two,764713.7517,2950416.063,PETERBOROUGH ST,,(42.34339135, -71.09848455),42.34339135, -71.09848455
120638471,IVPER ,DISORDERLY,24xx,E13,912,10/10/2012 02:25:00 PM,Unarmed,No,No,Day,2012,10,Wednesday,Part Two,763771.31,2942942.731,CENTRE ST,,(42.32289635, -71.10209955),42.32289635, -71.10209955
120641266,FIGHT ,DISORDERLY,24xx,A1,82,10/11/2012 06:00:00 PM,Unarmed,No,No,First,2012,10,Thursday,Part Two,774042.9833,2957382.361,STANIFORD ST,,(42.36238134, -71.06384456),42.36238134, -71.06384456
120642254,ARREST,DISORDERLY,24xx,D4,131,10/12/2012 06:57:00 AM,Other,No,No,Last,2012,10,Friday,Part Two,771342.8818,2954704.739,BEACON ST,,(42.35507135, -71.07388456),42.35507135, -71.07388456
120644353,INVEST,DISORDERLY,24xx,D14,773,10/13/2012 01:30:00 AM,Unarmed,No,No,Last,2012,10,Saturday,Part Two,748694.4779,2949352.614,RADNOR RD,,(42.34066486, -71.15775491),42.34066486, -71.15775491
120654028,DISTRB,DISORDERLY,24xx,D14,773,10/13/2012 01:40:00 AM,Unarmed,No,No,Last,2012,10,Saturday,Part Two,748694.4779,2949352.614,RADNOR RD,,(42.34066486, -71.15775491),42.34066486, -71.15775491
120644776,UNK   ,DISORDERLY,24xx,E13,304,10/13/2012 09:30:00 AM,Other,No,No,Day,2012,10,Saturday,Part Two,765130.932,2940793.538,BRAY ST,WASHINGTON ST,(42.31698136, -71.09710956),42.31698136, -71.09710956
120646324,PARTY ,DISORDERLY,24xx,D14,786,10/14/2012 01:17:00 AM,Unarmed,No,No,Last,2012,10,Sunday,Part Two,752962.6269,2949743.723,MT HOOD RD,,(42.34169, -71.14196184),42.34169, -71.14196184
120662781,DISTRB,DISORDERLY,24xx,C6,256,10/14/2012 01:30:00 AM,Unarmed,No,No,Last,2012,10,Sunday,Part Two,780017.8828,2941154.74,MT VERNON ST,,(42.31776637, -71.04205955),42.31776637, -71.04205955
120646712,ARREST,DISORDERLY,24xx,D4,171,10/14/2012 04:18:00 AM,Unarmed,No,No,Last,2012,10,Sunday,Part Two,771243.2964,2947577.858,HARRISON AV,,(42.33551635, -71.07438456),42.33551635, -71.07438456
120652842,ARREST,DISORDERLY,24xx,B2,304,10/16/2012 08:00:00 PM,Unarmed,No,No,First,2012,10,Tuesday,Part Two,765394.9806,2942433.733,WEAVER WY,,(42.3214787, -71.09610454),42.3214787, -71.09610454
120653570,FIGHT ,DISORDERLY,24xx,D4,169,10/17/2012 07:25:00 AM,Unarmed,No,No,Last,2012,10,Wednesday,Part Two,771357.6081,2946716.26,ALBANY ST,,(42.33315053, -71.07397769),42.33315053, -71.07397769
120655479,ARREST,DISORDERLY,24xx,A1,101,10/18/2012 12:49:00 AM,Unarmed,No,No,Last,2012,10,Thursday,Part Two,776631.274,2956255.077,CHATHAM ROW,STATE ST,(42.35925135, -71.05428957),42.35925135, -71.05428957
120656975,FIGHT ,DISORDERLY,24xx,B3,467,10/18/2012 04:23:00 PM,Unarmed,No,No,First,2012,10,Thursday,Part Two,765402.9291,2928540.905,WELLINGTON HILL ST,,(42.28335589, -71.09631828),42.28335589, -71.09631828
120659403,IVPREM,DISORDERLY,24xx,B2,317,10/18/2012 09:30:00 PM,Unarmed,No,No,First,2012,10,Thursday,Part Two,767456.1914,2938977.05,RUTHVEN ST,HUMBOLDT AV,(42.31196636, -71.08854454),42.31196636, -71.08854454
120658507,TRANSP,DISORDERLY,24xx,D4,627,10/19/2012 10:00:00 AM,Unarmed,No,No,Day,2012,10,Friday,Part Two,764713.7517,2950416.063,PETERBOROUGH ST,,(42.34339135, -71.09848455),42.34339135, -71.09848455
120660021,ARREST,DISORDERLY,24xx,A1,84,10/20/2012 02:05:00 AM,Unarmed,No,No,Last,2012,10,Saturday,Part Two,776485.4775,2958555.688,N BENNET CT,,(42.36556634, -71.05478456),42.36556634, -71.05478456
120660440,ARREST,DISORDERLY,24xx,A1,100,10/20/2012 02:15:00 AM,Unarmed,No,No,Last,2012,10,Saturday,Part Two,776536.773,2956236.362,BROAD ST,STATE ST,(42.35920135, -71.05463957),42.35920135, -71.05463957
120660580,LMUSIC,DISORDERLY,24xx,B2,318,10/20/2012 05:42:00 AM,Unarmed,No,No,Last,2012,10,Saturday,Part Two,771190.0173,2941254.871,BROOKFORD ST,,(42.31816655, -71.07469821),42.31816655, -71.07469821
120661048,IVMV  ,DISORDERLY,24xx,E18,483,10/20/2012 12:13:00 PM,Other,No,No,Day,2012,10,Saturday,Part Two,764171.3039,2921028.197,MASSASOIT ST,,(42.26275636, -71.10099954),42.26275636, -71.10099954
120661640,TSTOP ,DISORDERLY,24xx,A7,17,10/20/2012 05:21:00 PM,Unarmed,No,No,First,2012,10,Saturday,Part Two,,,CHELSEA ST,,(0.0, 0.0),0.0, 0.0
120661744,ARREST,DISORDERLY,24xx,A1,101,10/20/2012 06:23:00 PM,Unarmed,No,No,First,2012,10,Saturday,Part Two,776543.6355,2956216.355,BROAD ST,,(42.35914634, -71.05461456),42.35914634, -71.05461456
120662620,IVPER ,DISORDERLY,24xx,D4,624,10/21/2012 01:11:00 AM,Unarmed,No,No,Last,2012,10,Sunday,Part Two,765825.0812,2951795.21,IPSWICH ST,LANSDOWNE ST,(42.34716135, -71.09434955),42.34716135, -71.09434955
120662643,UNCONS,DISORDERLY,24xx,A1,101,10/21/2012 01:43:00 AM,Unarmed,No,No,Last,2012,10,Sunday,Part Two,776903.0934,2955961.312,MILK ST,INDIA ST,(42.35844135, -71.05328957),42.35844135, -71.05328957
120662934,LMUSIC,DISORDERLY,24xx,B2,325,10/21/2012 04:10:00 AM,Unarmed,No,No,Last,2012,10,Sunday,Part Two,770526.6311,2940245.686,DACIA ST,,(42.31540635, -71.07716956),42.31540635, -71.07716956
120665537,IVPER ,DISORDERLY,24xx,E13,651,10/21/2012 10:00:00 AM,Unarmed,No,No,Day,2012,10,Sunday,Part Two,760444.5696,2935549.682,SOUTH ST,,(42.30265136, -71.11452455),42.30265136, -71.11452455
120678514,GANG  ,DISORDERLY,24xx,B2,330,10/21/2012 07:00:00 PM,Unarmed,No,No,First,2012,10,Sunday,Part Two,769516.8457,2936724.604,WASHINGTON ST,,(42.305758, -71.080967),42.305758, -71.080967
120664538,DKDIST,DISORDERLY,24xx,E18,519,10/22/2012 12:56:00 AM,Unarmed,No,No,Last,2012,10,Monday,Part Two,758907.3112,2918714.372,RIVER ST,,(42.25647296, -71.12048403),42.25647296, -71.12048403
120670475,IVPER ,DISORDERLY,24xx,B2,282,10/24/2012 02:22:00 PM,Unarmed,No,No,Day,2012,10,Wednesday,Part Two,768452.5418,2945326.172,WASHINGTON ST,,(42.32937538, -71.08474665),42.32937538, -71.08474665
120670886,ARREST,DISORDERLY,24xx,B2,588,10/24/2012 05:30:00 PM,Unarmed,No,No,First,2012,10,Wednesday,Part Two,765370.665,2946140.795,TREMONT ST,TERRACE ST,(42.33165135, -71.09612955),42.33165135, -71.09612955
120674183,IVPREM,DISORDERLY,24xx,C6,256,10/25/2012 11:03:00 PM,Unarmed,No,No,First,2012,10,Thursday,Part Two,780017.8828,2941154.74,MT VERNON ST,,(42.31776637, -71.04205955),42.31776637, -71.04205955
120676690,FIGHT ,DISORDERLY,24xx,D4,624,10/27/2012 01:06:00 AM,Unarmed,No,No,Last,2012,10,Saturday,Part Two,764587.5916,2951661.808,BROOKLINE AV,YAWKEY WY,(42.34681135, -71.09892955),42.34681135, -71.09892955
120676738,IVPER ,DISORDERLY,24xx,B2,587,10/27/2012 01:24:00 AM,Unarmed,No,No,Last,2012,10,Saturday,Part Two,764961.3374,2945785.367,PARKER ST,DELLE AV,(42.33068135, -71.09764955),42.33068135, -71.09764955
120677498,ARREST,DISORDERLY,24xx,D4,0,10/27/2012 11:40:00 AM,Unarmed,No,No,Day,2012,10,Saturday,Part Two,771648.9274,2946756.281,MASSACHUSETTS AV,,(42.33325635, -71.07289955),42.33325635, -71.07289955
120677504,REMOVE,DISORDERLY,24xx,A1,120,10/27/2012 11:40:00 AM,Unarmed,No,No,Day,2012,10,Saturday,Part Two,772359.278,2953080.843,ARLINGTON ST,,(42.35060134, -71.07015456),42.35060134, -71.07015456
120677751,DISTRB,DISORDERLY,24xx,E5,822,10/27/2012 01:51:00 PM,Unarmed,No,No,Day,2012,10,Saturday,Part Two,752259.9616,2919397.542,GEORGETOWNE DR,,(42.25842618, -71.14502802),42.25842618, -71.14502802
120680907,IVPER ,DISORDERLY,24xx,C6,256,10/27/2012 10:45:00 PM,Unarmed,No,No,First,2012,10,Saturday,Part Two,780017.8828,2941154.74,MT VERNON ST,,(42.31776637, -71.04205955),42.31776637, -71.04205955
120678851,PARTY ,DISORDERLY,24xx,E18,533,10/27/2012 11:07:00 PM,Unarmed,No,No,First,2012,10,Saturday,Part Two,755452.0865,2914788.454,KNIGHT ST,,(42.24574137, -71.13330954),42.24574137, -71.13330954
120679006,TRANSP,DISORDERLY,24xx,C6,256,10/27/2012 11:45:00 PM,Unarmed,No,No,First,2012,10,Saturday,Part Two,780017.8828,2941154.74,MT VERNON ST,,(42.31776637, -71.04205955),42.31776637, -71.04205955
120679050,PARTY ,DISORDERLY,24xx,E18,537,10/28/2012 12:29:00 AM,Unarmed,No,No,Last,2012,10,Sunday,Part Two,753313.2873,2918723.049,RALDNE RD,,(42.25656321, -71.14114753),42.25656321, -71.14114753
120679207,FIGHT ,DISORDERLY,24xx,A1,76,10/28/2012 01:19:00 AM,Unarmed,No,No,Last,2012,10,Sunday,Part Two,774767.2102,2958187.821,FRIEND ST,,(42.36458134, -71.06114955),42.36458134, -71.06114955
120679248,ARREST,DISORDERLY,24xx,D4,0,10/28/2012 01:30:00 AM,Unarmed,No,No,Last,2012,10,Sunday,Part Two,765380.3957,2951793.104,LANSDOWNE ST,,(42.34716136, -71.09599455),42.34716136, -71.09599455
120680610,DISTRB,DISORDERLY,24xx,C6,256,10/28/2012 01:40:00 AM,Unarmed,No,No,Last,2012,10,Sunday,Part Two,780017.8828,2941154.74,MT VERNON ST,,(42.31776637, -71.04205955),42.31776637, -71.04205955
120679348,DISTRB,DISORDERLY,24xx,E13,654,10/28/2012 02:00:00 AM,Unarmed,No,No,Last,2012,10,Sunday,Part Two,756673.2664,2938983.899,CONRY CS,,(42.31212097, -71.12841012),42.31212097, -71.12841012
120689954,IVPER ,DISORDERLY,24xx,C6,256,10/28/2012 10:37:00 PM,Unarmed,No,No,First,2012,10,Sunday,Part Two,779716.9513,2941541.235,HARBOR POINT BL,,(42.31883135, -71.04316457),42.31883135, -71.04316457
120683678,REMOVE,DISORDERLY,24xx,D4,152,10/30/2012 09:43:00 AM,Unarmed,No,No,Day,2012,10,Tuesday,Part Two,770274.0752,2950408.285,WARREN AV,,(42.34329635, -71.0779174),42.34329635, -71.0779174
120684886,FIRWKS,DISORDERLY,24xx,B3,944,10/30/2012 06:56:00 PM,Unarmed,No,No,First,2012,10,Tuesday,Part Two,768349.27,2930926.431,AMES ST,,(42.28986314, -71.08538741),42.28986314, -71.08538741
